STATISTIC,Statistic Label,TLIST(A1),Census Year,C04167V04938,Electoral Divisions,UNIT, VALUE 
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb6-13a3-e055-000000000001,"Tallaght-Glenview, South Dublin",Number," 2,171.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb7-13a3-e055-000000000001,"Tallaght-Jobstown, South Dublin",Number," 18,125.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb8-13a3-e055-000000000001,"Tallaght-Killinardan, South Dublin",Number," 3,878.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cca-13a3-e055-000000000001,"Tallaght-Kilnamanagh, South Dublin",Number," 4,394.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ccb-13a3-e055-000000000001,"Tallaght-Kiltipper, South Dublin",Number," 9,432.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ccc-13a3-e055-000000000001,"Tallaght-Kingswood, South Dublin",Number," 4,291.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ccd-13a3-e055-000000000001,"Tallaght-Millbrook, South Dublin",Number," 3,338.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cce-13a3-e055-000000000001,"Tallaght-Oldbawn, South Dublin",Number," 4,445.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ccf-13a3-e055-000000000001,"Tallaght-Springfield, South Dublin",Number," 11,297.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd0-13a3-e055-000000000001,"Tallaght-Tymon, South Dublin",Number," 5,138.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd6-13a3-e055-000000000001,"Templeogue Village, South Dublin",Number," 2,270.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd1-13a3-e055-000000000001,"Templeogue-Cypress, South Dublin",Number," 2,807.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd2-13a3-e055-000000000001,"Templeogue-Kimmage Manor, South Dublin",Number," 4,929.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd3-13a3-e055-000000000001,"Templeogue-Limekiln, South Dublin",Number," 3,821.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd4-13a3-e055-000000000001,"Templeogue-Orwell, South Dublin",Number," 1,991.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd5-13a3-e055-000000000001,"Templeogue-Osprey, South Dublin",Number," 2,258.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cd7-13a3-e055-000000000001,"Terenure-Cherryfield, South Dublin",Number," 2,229.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce6-13a3-e055-000000000001,"Terenure-Greentrees, South Dublin",Number," 2,948.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce7-13a3-e055-000000000001,"Terenure-St. James, South Dublin",Number," 2,404.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1eef-13a3-e055-000000000001,"Airport, Fingal",Number," 6,152.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ef0-13a3-e055-000000000001,"Balbriggan Rural, Fingal",Number," 19,347.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ef1-13a3-e055-000000000001,"Balbriggan Urban, Fingal",Number," 8,102.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ef2-13a3-e055-000000000001,"Baldoyle, Fingal",Number," 8,096.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e22-13a3-e055-000000000001,"Balgriffin, Fingal",Number," 5,544.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e33-13a3-e055-000000000001,"Ballyboghil, Fingal",Number," 1,629.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e35-13a3-e055-000000000001,"Balscadden, Fingal",Number, 743.00 
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc5-13a3-e055-000000000001,"Blanchardstown-Abbotstown, Fingal",Number," 6,551.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc6-13a3-e055-000000000001,"Blanchardstown-Blakestown, Fingal",Number," 43,905.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc7-13a3-e055-000000000001,"Blanchardstown-Coolmine, Fingal",Number," 11,271.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc8-13a3-e055-000000000001,"Blanchardstown-Corduff, Fingal",Number," 3,689.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc9-13a3-e055-000000000001,"Blanchardstown-Delwood, Fingal",Number," 5,144.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cdd-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",Number," 4,219.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cde-13a3-e055-000000000001,"Blanchardstown-Roselawn, Fingal",Number," 1,647.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cdf-13a3-e055-000000000001,"Blanchardstown-Tyrrelstown, Fingal",Number," 3,343.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce5-13a3-e055-000000000001,"Castleknock-Knockmaroon, Fingal",Number," 20,967.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cf6-13a3-e055-000000000001,"Castleknock-Park, Fingal",Number," 6,355.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d17-13a3-e055-000000000001,"Clonmethan, Fingal",Number, 933.00 
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d38-13a3-e055-000000000001,"Donabate, Fingal",Number," 11,783.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d39-13a3-e055-000000000001,"Dubber, Fingal",Number," 8,931.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d7d-13a3-e055-000000000001,"Garristown, Fingal",Number," 1,801.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d94-13a3-e055-000000000001,"Hollywood, Fingal",Number," 1,476.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d95-13a3-e055-000000000001,"Holmpatrick, Fingal",Number," 4,147.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1daf-13a3-e055-000000000001,"Howth, Fingal",Number," 8,399.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1dc5-13a3-e055-000000000001,"Kilsallaghan, Fingal",Number," 2,406.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1dc6-13a3-e055-000000000001,"Kinsaley, Fingal",Number," 11,470.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1dc9-13a3-e055-000000000001,"Lucan North, Fingal",Number," 1,765.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ddf-13a3-e055-000000000001,"Lusk, Fingal",Number," 10,774.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1de0-13a3-e055-000000000001,"Malahide East, Fingal",Number," 8,406.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1de1-13a3-e055-000000000001,"Malahide West, Fingal",Number," 6,014.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1de5-13a3-e055-000000000001,"Portmarnock North, Fingal",Number," 4,048.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1dfe-13a3-e055-000000000001,"Portmarnock South, Fingal",Number," 4,729.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e15-13a3-e055-000000000001,"Rush, Fingal",Number," 11,116.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1c9f-13a3-e055-000000000001,"Skerries, Fingal",Number," 8,880.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ca6-13a3-e055-000000000001,"Sutton, Fingal",Number," 5,789.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb2-13a3-e055-000000000001,"Swords Village, Fingal",Number," 2,786.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ca8-13a3-e055-000000000001,"Swords-Forrest, Fingal",Number," 15,926.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ca7-13a3-e055-000000000001,"Swords-Glasmore, Fingal",Number," 7,674.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb0-13a3-e055-000000000001,"Swords-Lissenhall, Fingal",Number," 12,065.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cb1-13a3-e055-000000000001,"Swords-Seatown, Fingal",Number," 7,465.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce8-13a3-e055-000000000001,"The Ward, Fingal",Number," 13,289.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cea-13a3-e055-000000000001,"Turnapin, Fingal",Number," 1,730.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e25-13a3-e055-000000000001,"Ballinteer-Broadford, Dún Laoghaire-Rathdown",Number," 2,480.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e26-13a3-e055-000000000001,"Ballinteer-Ludford, Dún Laoghaire-Rathdown",Number," 2,110.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e27-13a3-e055-000000000001,"Ballinteer-Marley, Dún Laoghaire-Rathdown",Number," 2,222.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e28-13a3-e055-000000000001,"Ballinteer-Meadowbroads, Dún Laoghaire-Rathdown",Number," 1,696.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e29-13a3-e055-000000000001,"Ballinteer-Meadowmount, Dún Laoghaire-Rathdown",Number," 1,828.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e24-13a3-e055-000000000001,"Ballinteer-Woodpark, Dún Laoghaire-Rathdown",Number," 5,323.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e34-13a3-e055-000000000001,"Ballybrack, Dún Laoghaire-Rathdown",Number," 2,872.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e38-13a3-e055-000000000001,"Blackrock-Booterstown, Dún Laoghaire-Rathdown",Number," 3,629.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cbe-13a3-e055-000000000001,"Blackrock-Carysfort, Dún Laoghaire-Rathdown",Number," 6,232.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cbf-13a3-e055-000000000001,"Blackrock-Central, Dún Laoghaire-Rathdown",Number," 3,774.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc0-13a3-e055-000000000001,"Blackrock-Glenomena, Dún Laoghaire-Rathdown",Number," 2,000.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e36-13a3-e055-000000000001,"Blackrock-Monkstown, Dún Laoghaire-Rathdown",Number," 3,422.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc1-13a3-e055-000000000001,"Blackrock-Newpark, Dún Laoghaire-Rathdown",Number," 2,278.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e37-13a3-e055-000000000001,"Blackrock-Seapoint, Dún Laoghaire-Rathdown",Number," 1,519.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc2-13a3-e055-000000000001,"Blackrock-Stradbrook, Dún Laoghaire-Rathdown",Number," 2,612.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc3-13a3-e055-000000000001,"Blackrock-Templehill, Dún Laoghaire-Rathdown",Number," 2,810.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cc4-13a3-e055-000000000001,"Blackrock-Williamstown, Dún Laoghaire-Rathdown",Number," 2,876.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce1-13a3-e055-000000000001,"Cabinteely-Granitefield, Dún Laoghaire-Rathdown",Number," 2,713.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce2-13a3-e055-000000000001,"Cabinteely-Kilbogget, Dún Laoghaire-Rathdown",Number," 2,683.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce3-13a3-e055-000000000001,"Cabinteely-Loughlinstown, Dún Laoghaire-Rathdown",Number," 5,362.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ce4-13a3-e055-000000000001,"Cabinteely-Pottery, Dún Laoghaire-Rathdown",Number," 5,106.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cf7-13a3-e055-000000000001,"Churchtown-Castle, Dún Laoghaire-Rathdown",Number," 1,911.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cf8-13a3-e055-000000000001,"Churchtown-Landscape, Dún Laoghaire-Rathdown",Number," 1,446.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cf9-13a3-e055-000000000001,"Churchtown-Nutgrove, Dún Laoghaire-Rathdown",Number," 3,190.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cfa-13a3-e055-000000000001,"Churchtown-Orwell, Dún Laoghaire-Rathdown",Number," 1,968.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1cfb-13a3-e055-000000000001,"Churchtown-Woodlawn, Dún Laoghaire-Rathdown",Number," 1,529.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d19-13a3-e055-000000000001,"Clonskeagh-Belfield, Dún Laoghaire-Rathdown",Number," 3,754.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1a-13a3-e055-000000000001,"Clonskeagh-Farranboley, Dún Laoghaire-Rathdown",Number," 1,751.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d18-13a3-e055-000000000001,"Clonskeagh-Milltown, Dún Laoghaire-Rathdown",Number," 2,252.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1b-13a3-e055-000000000001,"Clonskeagh-Roebuck, Dún Laoghaire-Rathdown",Number," 3,365.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1c-13a3-e055-000000000001,"Clonskeagh-Windy Arbour, Dún Laoghaire-Rathdown",Number," 3,020.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1d-13a3-e055-000000000001,"Dalkey Hill, Dún Laoghaire-Rathdown",Number," 1,536.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1e-13a3-e055-000000000001,"Dalkey Upper, Dún Laoghaire-Rathdown",Number," 2,144.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d1f-13a3-e055-000000000001,"Dalkey-Avondale, Dún Laoghaire-Rathdown",Number," 1,439.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d20-13a3-e055-000000000001,"Dalkey-Bullock, Dún Laoghaire-Rathdown",Number," 1,802.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d37-13a3-e055-000000000001,"Dalkey-Coliemore, Dún Laoghaire-Rathdown",Number," 1,354.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d5a-13a3-e055-000000000001,"Dundrum-Balally, Dún Laoghaire-Rathdown",Number," 8,844.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d5b-13a3-e055-000000000001,"Dundrum-Kilmacud, Dún Laoghaire-Rathdown",Number," 3,495.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d5c-13a3-e055-000000000001,"Dundrum-Sandyford, Dún Laoghaire-Rathdown",Number," 7,638.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d5d-13a3-e055-000000000001,"Dundrum-Sweetmount, Dún Laoghaire-Rathdown",Number," 2,689.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d5e-13a3-e055-000000000001,"Dundrum-Taney, Dún Laoghaire-Rathdown",Number," 2,748.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3a-13a3-e055-000000000001,"Dún Laoghaire-East Central, Dún Laoghaire-Rathdown",Number," 2,604.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3b-13a3-e055-000000000001,"Dún Laoghaire-Glasthule, Dún Laoghaire-Rathdown",Number," 2,982.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3c-13a3-e055-000000000001,"Dún Laoghaire-Glenageary, Dún Laoghaire-Rathdown",Number," 4,516.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3d-13a3-e055-000000000001,"Dún Laoghaire-Monkstown Farm, Dún Laoghaire-Rathdown",Number," 2,321.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3e-13a3-e055-000000000001,"Dún Laoghaire-Mount Town, Dún Laoghaire-Rathdown",Number," 1,915.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d3f-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin East, Dún Laoghaire-Rathdown",Number," 2,941.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d40-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin South, Dún Laoghaire-Rathdown",Number," 1,434.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d41-13a3-e055-000000000001,"Dún Laoghaire-Sallynoggin West, Dún Laoghaire-Rathdown",Number," 4,354.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d57-13a3-e055-000000000001,"Dún Laoghaire-Salthill, Dún Laoghaire-Rathdown",Number," 1,758.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d58-13a3-e055-000000000001,"Dún Laoghaire-Sandycove, Dún Laoghaire-Rathdown",Number," 3,688.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d59-13a3-e055-000000000001,"Dún Laoghaire-West Central, Dún Laoghaire-Rathdown",Number," 2,726.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d79-13a3-e055-000000000001,"Foxrock-Beechpark, Dún Laoghaire-Rathdown",Number," 1,758.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d7a-13a3-e055-000000000001,"Foxrock-Carrickmines, Dún Laoghaire-Rathdown",Number," 6,324.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d7b-13a3-e055-000000000001,"Foxrock-Deansgrange, Dún Laoghaire-Rathdown",Number," 2,523.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d7c-13a3-e055-000000000001,"Foxrock-Torquay, Dún Laoghaire-Rathdown",Number," 1,558.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1d7e-13a3-e055-000000000001,"Glencullen, Dún Laoghaire-Rathdown",Number," 23,596.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1db0-13a3-e055-000000000001,"Killiney North, Dún Laoghaire-Rathdown",Number," 3,390.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1db1-13a3-e055-000000000001,"Killiney South, Dún Laoghaire-Rathdown",Number," 6,386.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e17-13a3-e055-000000000001,"Shankill-Rathmichael, Dún Laoghaire-Rathdown",Number," 5,731.00 "
F1008C01,Total Population in county Dublin,2022,2022,94b26e15-6ed2-44c2-a0b0-207c369a2da8,"Shankill-Rathsallagh, Dún Laoghaire-Rathdown",Number," 3,254.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1e19-13a3-e055-000000000001,"Shankill-Shanganagh, Dún Laoghaire-Rathdown",Number," 5,522.00 "
F1008C01,Total Population in county Dublin,2022,2022,2ae19629-1ca0-13a3-e055-000000000001,"Stillorgan-Deerpark, Dún Laoghaire-Rathdown",Number," 3,001.00 "
